sampleDate,site,sampleTime,dissolvedOxygen,Temperature,salinity,conductivity,speciesName,Length,Count,siteComment,observers,dateId,obsId,lengthId,specObsId,modDate,sampleDateTime
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,95,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1037,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Sheepshead,115,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1051,181,10/23/14 9:37,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Sheepshead,93,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1052,181,10/23/14 9:37,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,90,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1038,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pigfish,55,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1054,183,10/23/14 9:37,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,80,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1042,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Mangrove Snapper,56,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1053,182,10/23/14 9:37,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,225,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1025,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,75,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1039,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,82,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1041,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,96,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1033,178,10/23/14 9:29,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,75,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1043,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,80,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1044,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,76,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1045,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,76,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1046,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,66,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1047,180,10/23/14 9:36,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,155,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1032,178,10/23/14 9:29,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,165,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1031,178,10/23/14 9:29,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,215,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1030,178,10/23/14 9:29,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,82,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1048,180,10/23/14 9:36,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,85,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1049,180,10/23/14 9:36,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,84,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1050,180,10/23/14 9:36,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silversides,80,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1040,180,10/23/14 9:35,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,160,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1028,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,165,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1029,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silver Perch,75,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1034,179,10/23/14 9:34,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,170,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1024,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,200,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1027,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,190,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1017,178,10/23/14 9:27,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,175,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1018,178,10/23/14 9:27,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,178,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1019,178,10/23/14 9:27,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,160,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1020,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,173,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1026,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,90,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1023,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Silver Perch,65,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1035,179,10/23/14 9:34,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,195,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1021,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_128,1000,7.28000021,22.70000076,30.20000076,46.40999985,Pipefish,190,1,NA,"Art, Bob, Elizabeth, Chris, David",26,84,1022,178,10/23/14 9:28,9/17/14 10:00
9/17/14,SB_148,1019,7.159999847,22.70000076,30,46.20000076,Silver Perch,65,1,NA,"Art, Bob, Elizabeth, Chris, David",26,85,1062,185,10/23/14 9:40,9/17/14 10:19
9/17/14,SB_148,1019,7.159999847,22.70000076,30,46.20000076,Silver Perch,63,1,NA,"Art, Bob, Elizabeth, Chris, David",26,85,1063,185,10/23/14 9:40,9/17/14 10:19
9/17/14,SB_148,1019,7.159999847,22.70000076,30,46.20000076,Pipefish,161,1,NA,"Art, Bob, Elizabeth, Chris, David",26,85,1057,184,10/23/14 9:40,9/17/14 10:19
9/17/14,SB_148,1019,7.159999847,22.70000076,30,46.20000076,Pipefish,198,1,NA,"Art, Bob, Elizabeth, Chris, David",26,85,1055,184,10/23/14 9:40,9/17/14 10:19
9/17/14,SB_148,1019,7.159999847,22.70000076,30,46.20000076,Silver Perch,92,1,NA,"Art, Bob, Elizabeth, Chris, David",26,85,1061,185,10/23/14 9:40,9/17/14 10:19
9/17/14,SB_148,1019,7.159999847,22.70000076,30,46.20000076,Pipefish,128,1,NA,"Art, Bob, Elizabeth, Chris, David",26,85,1060,184,10/23/14 9:40,9/17/14 10:19
9/17/14,SB_148,1019,7.159999847,22.70000076,30,46.20000076,Pipefish,60,1,NA,"Art, Bob, Elizabeth, Chris, David",26,85,1058,184,10/23/14 9:40,9/17/14 10:19
9/17/14,SB_148,1019,7.159999847,22.70000076,30,46.20000076,Pipefish,180,1,NA,"Art, Bob, Elizabeth, Chris, David",26,85,1056,184,10/23/14 9:40,9/17/14 10:19
9/17/14,SB_148,1019,7.159999847,22.70000076,30,46.20000076,Pipefish,170,1,NA,"Art, Bob, Elizabeth, Chris, David",26,85,1059,184,10/23/14 9:40,9/17/14 10:19
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,170,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1079,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Silversides,78,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,2335,419,12/6/19 14:13,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,145,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1078,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,170,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1077,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,115,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1076,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,90,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1075,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,65,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1074,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Silver Perch,75,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1080,191,10/23/14 9:47,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,194,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1072,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,163,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1071,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,195,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1070,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_91,1040,7.739999771,22.79999924,30,46.22000122,Pipefish,148,1,NA,"Art, Bob, Elizabeth, Chris, David",26,88,1073,190,10/23/14 9:46,9/17/14 10:40
9/17/14,SB_Bare_1,1125,8.220000267,22.89999962,0,0,Bay Anchovy,96,1,NA,"Art, Bob, Elizabeth, Chris, David",26,219,2337,421,12/6/19 14:17,9/17/14 11:25
9/17/14,SB_Bare_1,1125,8.220000267,22.89999962,0,0,Bay Anchovy,105,1,NA,"Art, Bob, Elizabeth, Chris, David",26,219,2338,421,12/6/19 14:17,9/17/14 11:25
9/17/14,SB_Bare_2,1114,8.260000229,22.89999962,0,45.52999878,Bay Anchovy,90,1,"Some seagrass at this site, Salinity not working","Art, Bob, Elizabeth, Chris, David",26,91,2336,420,12/6/19 14:15,9/17/14 11:14
9/17/14,SB_Bare_7,1103,7.800000191,0,0,0,Pinfish,165,1,Meter broken,"Art, Bob, Elizabeth, Chris, David",26,90,1082,192,10/23/14 9:52,9/17/14 11:03
9/18/14,HI_10,1024,8.5,22.29999924,31.10000038,47.43000031,Pipefish,103,1,NA,"Art, Chris, David, Bob, Jim, Elizabeth",46,223,2342,424,12/6/19 14:25,9/18/14 10:24
9/18/14,HI_10,1024,8.5,22.29999924,31.10000038,47.43000031,Sand Mullet,85,1,NA,"Art, Chris, David, Bob, Jim, Elizabeth",46,223,2343,425,12/6/19 14:25,9/18/14 10:24
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,38,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2384,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,28,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2395,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,36,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2373,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,35,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2374,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,60,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2375,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,40,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2376,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,38,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2377,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,25,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2378,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,25,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2379,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,35,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2380,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,40,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2381,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,35,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2371,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,38,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2383,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,38,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2370,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,33,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2385,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,28,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2386,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,32,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2387,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,32,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2388,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,30,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2389,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,32,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2390,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,30,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2391,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,32,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2392,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,32,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2393,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,32,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2440,429,12/6/19 14:40,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,35,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2382,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,64,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2359,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bluefish,155,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2344,426,12/6/19 14:29,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,65,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2348,429,12/6/19 14:30,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,71,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2349,429,12/6/19 14:30,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,70,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2350,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,35,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2351,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,35,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2352,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,38,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2353,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,31,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2354,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,50,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2355,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,35,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2356,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,36,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2372,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,42,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2358,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,30,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2396,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,48,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2360,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,43,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2361,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,63,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2362,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,40,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2363,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,64,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2364,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,48,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2365,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,43,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2366,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,52,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2367,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,42,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2368,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,46,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2369,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,36,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2357,429,12/6/19 14:31,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,28,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2432,429,12/6/19 14:34,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Atlantic Needlefish,285,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2345,427,12/6/19 14:29,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,38,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2422,429,12/6/19 14:34,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,28,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2394,429,12/6/19 14:32,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,25,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2424,429,12/6/19 14:34,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,30,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2425,429,12/6/19 14:34,9/18/14 11:12
9/18/14,HI_72,1112,9.800000191,22.70000076,31.20000076,47.90000153,Bay Anchovy,30,1,note about subsampling of bay anchovies is cut off on paper - potentially important,"Art, Chris, David, Bob, Jim, Elizabeth",46,227,2426,429,12/6/19 14:34,9/18/14 11:12
